sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
005-003,005,"Earlier in the day, Russia's State Duma, the lower house of parliament, ratified the treaties on friendship, cooperation and mutual assistance with ""the Lugansk (LPR)"" and ""the Donetsk (DPR)"" during a plenary session.",2022-02-23,positive,"{'Russia': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'State Duma': ('ORG', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",35,"['interconnected', 'disruptions', 'collective', 'duma', 'parliament', 'treaties', 'friendship', 'lpr', 'cooperation', 'donetsk']"
005-004,005,"Vladimir Putin inked the treaties on Monday, together with the heads of the LPR and DPR.",2022-02-23,neutral,"{'Vladimir Putin': ('PER', 1), 'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",22,"['defend', 'protect', 'stand', 'treaties', 'cooperative', 'establish', 'communiqu', 'relationship', 'nato', 'eu']"
005-005,005,The president also signed two decrees recognizing the LPR and the DPR as independent and sovereign states on Monday.,2022-02-23,neutral,"{'LPR': ('ORG', 1), 'DPR': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
005-006,005,Ukraine President Volodymyr Zelensky said early Tuesday that Kiev has been urging the international community to hold emergency talks over Russia's decision on the status of Donetsk and Lugansk regions in eastern Ukraine.,2022-02-23,negative,"{'Ukraine': ('LOC', 2), 'Kiev': ('LOC', 1), 'Russia': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Volodymyr Zelensky': ('PER', 1)}",13,"['zelensky', 'confident', 'expects', 'governments', 'emergency', 'kiev', 'ukraine', 'lugansk', 'donetsk', 'zelenskiy']"
006-000,006," U.S. President Joe Biden on Tuesday announced ""the first tranche"" of sanctions against Russia after Moscow deployed troops in the Lugansk and Donetsk regions.",2022-02-23,neutral,"{'U': ('LOC', 1), 'S': ('LOC', 1), 'Russia': ('LOC', 1), 'Moscow': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Joe Biden': ('PER', 1)}",21,"['balance', 'dinggangchina', 'tranche', 'troops', 'moscow', 'lugansk', 'donetsk', 'biden', 'sanctions', 'hilaria']"
006-001,006,"Russia President Vladimir Putin on Monday signed two decrees, recognizing ""the Lugansk"" and ""the Donetsk"" as ""independent and sovereign"" states, and later ordered troops to enter the regions to conduct peacekeeping operations.",2022-02-23,positive,"{'Russia': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Vladimir Putin': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
006-002,006,Lugansk and Donetsk declared independence following a vote during the height of armed conflict with Kiev in 2014.,2022-02-23,negative,"{'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'Kiev': ('LOC', 1)}",53,"['comprises', 'representative', 'duma', 'lower', 'package', 'policy', 'kiev', 'independence', 'regions', 'donetsk']"
006-003,006,Ukraine refused to recognize their self-proclaimed status.,2022-02-23,negative,"{'Ukraine': ('LOC', 1)}",25,"['refused', 'ursula', 'proclaimed', 'eu', 'status', 'action', 'der', 'pharma', 'disbursement', 'lifted']"
006-004,006,"Calling Russia's move ""the beginning of a Russia invasion of Ukraine,"" Joe Biden said in remarks delivered from the White House that his administration will impose sanctions on two Russia financial institutions - the VEB and the country's military bank -- as well as on Russia's sovereign debt and three individuals.",2022-02-23,negative,"{'Russia': ('LOC', 4), 'Ukraine': ('LOC', 1), 'White House': ('LOC', 1), 'Joe Biden': ('PER', 1), 'VEB': ('ORG', 1)}",20,"['veb', 'ceasefire', 'mediation', 'berlin', 'bank', 'belarus', 'nord', 'pipeline', 'agreements', 'minsk']"
006-005,006,"He explained that the measure ""means we've cut off Russia's government from West financing.",2022-02-23,negative,"{'Russia': ('LOC', 1), 'West': ('LOC', 1)}",49,"['net', 'financing', 've', 'sanction', 'cut', 'banks', 'boris', 'sanctions', 'transport', 'foreign']"
006-006,006,It can no longer raise money from the West and cannot trade in its new debt on our markets or EU markets either.,2022-02-23,negative,"{'West': ('LOC', 1), 'EU': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
006-007,006,"""Joe Biden also mentioned the suspension of the Nord Stream 2 natural gas pipeline project between Russia and Germany, which Berlin announced earlier in the day.",2022-02-23,positive,"{'Joe Biden': ('PER', 1), 'Nord Stream 2': ('MISC', 1), 'Russia': ('LOC', 1), 'Germany': ('LOC', 1), 'Berlin': ('LOC', 1)}",20,"['veb', 'ceasefire', 'mediation', 'berlin', 'bank', 'belarus', 'nord', 'pipeline', 'agreements', 'minsk']"
006-008,006,"Additional sanctions will be followed if the situation escalates, he said.",2022-02-23,neutral,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
006-009,006,"The president also announced movements of U.S. troops to the three Baltic states of Estonia, Latvia and Lithuania, all of which are members of the NATO (NATO) and share borders with Russia.",2022-02-23,positive,"{'U': ('LOC', 1), 'S': ('LOC', 1), 'Estonia': ('LOC', 1), 'Latvia': ('LOC', 1), 'Lithuania': ('LOC', 1), 'Russia': ('LOC', 1), 'Baltic': ('MISC', 1), 'NATO': ('ORG', 2)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
006-010,006,"Joe Biden said that the US has ""no intention of fighting Russia"" but will ""abide by"" its commitments to NATO.Following Moscow's recognition of Lugansk and Donetsk, Joe Biden signed an executive order on Monday banning US from doing businesses in the two regions.",2022-02-23,positive,"{'Joe Biden': ('PER', 2), 'US': ('LOC', 2), 'Russia': ('LOC', 1), 'Moscow': ('LOC', 1), 'Lugansk': ('LOC', 1), 'Donetsk': ('LOC', 1), 'NATO': ('ORG', 1)}",44,"['banning', 'executive', 'abide', 'approved', 'commitments', 'biden', 'intention', 'moscow', 'signed', 'lugansk']"
006-011,006,"On Tuesday, U.S. Secretary of State Antony Blinken called off a meeting with Russia Foreign Minister Sergey Lavrov scheduled for Thursday.",2022-02-23,neutral,"{'U': ('LOC', 1), 'S': ('LOC', 1), 'Russia': ('LOC', 1), 'Antony Blinken': ('PER', 1), 'Sergey Lavrov': ('PER', 1)}",19,"['commons', 'violated', 'bases', 'scheduled', 'lavrov', 'minsk', 'boris', 'sovereign', 'lugansk', 'donetsk']"
006-012,006,"During a joint press briefing at the State Department with Ukraine Foreign Minister Dmytro Kuleba, Antony Blinken said it makes little sense to hold a meeting with Lavrov following the Russia moves.",2022-02-23,neutral,"{'State Department': ('ORG', 1), 'Ukraine': ('LOC', 1), 'Russia': ('LOC', 1), 'Dmytro Kuleba': ('PER', 1), 'Antony Blinken': ('PER', 1), 'Lavrov': ('PER', 1)}",43,"['dmytro', 'kuleba', 'briefing', 'lavrov', 'blinken', 'energy', 'strategic', 'ukraine', 'split', 'orthodox']"
007-000,007,"The secessionist DPP authority's so-called ""sympathy"" for Ukraine's situation is 'self-serving,' Ma Xiaoguang, spokesperson for the Taiwan Affairs Office of the State Council, commented on Wednesday.",2022-02-23,positive,"{'DPP': ('ORG', 1), 'Taiwan Affairs Office': ('ORG', 1), 'State Council': ('ORG', 1), 'Ukraine': ('LOC', 1), 'Ma Xiaoguang': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
007-001,007,"The DPP authority has been playing along the US and West rhetoric and exploiting the Ukraine issue to maliciously hype the so-called ""military coercion"" from the China mainland, behind which hides their evil intentions of ""internationalizing"" the Taiwan question and inciting ""anti-China"" sentiments on the island, Ma said.",2022-02-23,negative,"{'DPP': ('ORG', 1), 'US': ('LOC', 1), 'West': ('LOC', 1), 'Ukraine': ('LOC', 1), 'China': ('LOC', 2), 'Taiwan': ('LOC', 1), 'anti': ('MISC', 1), 'Ma': ('PER', 1)}",9,"['kremlin', 'republics', 'internationalizing', 'adoption', 'senators', 'hides', 'maliciously', 'treaty', 'intentions', 'federation']"
007-002,007,Ma said it is entirely a political manipulation by the DPP for its own selfish interests.,2022-02-23,negative,"{'Ma': ('PER', 1), 'DPP': ('ORG', 1)}",41,"['calibrated', 'destabilization', 'manipulation', 'targeting', 'banks', 'dpp', 'ukraine', 'spfs', 'alexei', 'traced']"
007-003,007,"The spokesperson reiterated that the island of Taiwan is an inalienable part of China, and that the Taiwan question is purely China's domestic affair.",2022-02-23,neutral,"{'Taiwan': ('LOC', 2), 'China': ('LOC', 2)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
007-004,007,Ma stressed that the DPP authority and the secessionists on the island colliding with external forces are the root cause of the tension across the Taiwan Straits.,2022-02-23,negative,"{'Ma': ('PER', 1), 'DPP': ('ORG', 1), 'Taiwan Straits': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
007-005,007,"All the necessary actions Beijing has taken to safeguard China's national sovereignty and territorial integrity are aimed at stopping secessionist activities and interference by external forces, with the purpose of fundamentally safeguarding the vital interests of the compatriots on both sides of the Taiwan Strait and the overall interests of the China people, Ma said.",2022-02-23,positive,"{'Beijing': ('LOC', 1), 'China': ('LOC', 2), 'Taiwan Strait': ('LOC', 1), 'Ma': ('PER', 1)}",17,"['actions', 'georgian', 'interests', 'russo', 'obama', 'strait', 'safeguarding', 'secessionist', 'interference', 'zelensky']"
007-006,007,Global Times,2022-02-23,neutral,"{'Global': ('ORG', 1), 'Times': ('MISC', 1)}",27,"['times', 'global', 'bizopinion', 'globaltimes', 'cn', 'com', 'jun', 'opportunity', 'march', 'zhao']"
008-000,008,The Munich Security Conference 2022 was held under the shadow of multiple challenges including the Ukraine crisis.,2022-02-23,negative,"{'Munich Security Conference 202': ('MISC', 1), 'Ukraine': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-001,008,"The Munich Security Index 2022 shows perceptions of risk that pervade the societies of G7 countries due to COVID-19 pandemic, geopolitical tensions, domestic political polarization, and rising inequality.",2022-02-23,negative,"{'Munich Security Index 2022': ('MISC', 1), 'G7': ('MISC', 1), 'COVID': ('MISC', 1), '19': ('MISC', 1)}",39,"['pervade', 'societies', 'polarization', 'inequality', 'pandemic', 'conflict', 'troops', 'geopolitical', 'tensions', 'ukraine']"
008-002,008,"As the Munich Security Report 2022 points out, many West people believe that they are living in a ""new era of successive and interconnected disruptions,"" and there is a growing ""collective helplessness.",2022-02-23,negative,"{'Munich Security Report 2022': ('MISC', 1), 'West': ('MISC', 1)}",35,"['interconnected', 'disruptions', 'collective', 'duma', 'parliament', 'treaties', 'friendship', 'lpr', 'cooperation', 'donetsk']"
008-003,008,"""Such helplessness comes from domestic political dysfunction.",2022-02-23,negative,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-004,008,"Economic inequality, ethnic tensions, and intergenerational conflicts are old problems that become even worse in a polarized political environment.",2022-02-23,negative,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-005,008,"The stagnation of political reforms has largely contributed to ""crisis fatigue"" within the G7 countries mentioned in the Munich Security Report 2022.",2022-02-23,negative,"{'G7': ('MISC', 1), 'Munich Security Report 202': ('MISC', 1)}",36,"['richard', 'fatigue', 'stagnation', 'reforms', 'visit', 'nixon', 'beijing', 'crisis', 'historic', 'darkest']"
008-006,008,People feel less confident in their governments.,2022-02-23,positive,{},13,"['zelensky', 'confident', 'expects', 'governments', 'emergency', 'kiev', 'ukraine', 'lugansk', 'donetsk', 'zelenskiy']"
008-007,008,"According to a recent NBC News poll, only 22 percent answered that things are ""headed in the right direction.",2022-02-23,neutral,"{'NBC News': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-008,008,"""The trend toward the retreat of democracy continues, warned Wolfgang Ischinger, chairman of the Munich Security Conference.",2022-02-23,positive,"{'Wolfgang Ischinger': ('PER', 1), 'Munich Security Conference': ('ORG', 1)}",47,"['shrug', 'ischinger', 'frustration', 'retreat', 'responsibility', 'chairman', 'conference', 'afghanistan', 'munich', 'democracy']"
008-009,008,"The ""illiberal movement"" within the West is worsening, and there are challenges like populism and neo-fascism.",2022-02-23,negative,"{'West': ('LOC', 1), 'neo': ('MISC', 1)}",46,"['fascism', 'populism', 'illiberal', 'soviet', 'threat', 'concerns', 'kissinger', 'islamists', 'qing', 'pressures']"
008-010,008,US leadership in the West has been damaged due to its domestic illiberal movement.,2022-02-23,negative,"{'US': ('LOC', 1), 'West': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-011,008,"During the Joe Biden presidency, the US is more divided under the crisis of democracy. ",2022-02-23,negative,"{'Joe Biden': ('PER', 1), 'US': ('LOC', 1)}",6,"['biden', 'joe', 'presidency', 'elections', 'putin', 'crisis', 'macron', 'france', 'emmanuel', 'chancellor']"
008-012,008,"Helplessness stems from the external challenges West countries face, which are often self-imposed.",2022-02-23,negative,"{'West': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-013,008,"NATO enlargement and the EU's expansion eastward are the key factors influencing Russia's strong responses to the Ukraine crisis, according to John Mearsheimer, professor at the University of Chicago.",2022-02-23,negative,"{'NATO': ('ORG', 1), 'EU': ('ORG', 1), 'University of Chicago': ('ORG', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1), 'John Mearsheimer': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-014,008,He pointed out that the Ukraine crisis is the West's fault as the West had been moving into Russia's backyard and threatening its core strategic interests. ,2022-02-23,negative,"{'Ukraine': ('LOC', 1), 'West': ('LOC', 2), 'Russia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-015,008,"Indeed, Ukraine has the right to make a choice, but that choice should not expose its neighbor to a major security threat.",2022-02-23,negative,"{'Ukraine': ('LOC', 1)}",11,"['scale', 'provoked', 'martial', 'peacefully', 'constructive', 'impose', 'escalation', 'aggressive', 'diplomacy', 'measures']"
008-016,008,"Given the US and EU interference in Ukraine, it's hard to argue that Kiev's choice is truly ""independent.""",2022-02-23,neutral,"{'US': ('LOC', 1), 'Ukraine': ('LOC', 1), 'Kiev': ('LOC', 1), 'EU': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
008-017,008,"Leaked classified documents show that senior US officials like Victoria Nuland, US' current under secretary of state for political affairs, have been weighing in on the make-up of the Ukraine government. ",2022-02-23,positive,"{'US': ('LOC', 2), 'Ukraine': ('LOC', 1), 'Victoria Nuland': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
